Argentina, Chaco, Chaco, 1359342000000, 30.12, 37.56, -999.0, -999.0, NORTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 23.7, 67.64, -999.0, 13.5386, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.1, 65.0, -999.0, 5.63269, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 23.8, 65.83, -999.0, 5.73327, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.42, 66.17, -999.0, 8.46915, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.46, 66.64, -999.0, 7.06098, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 23.93, 65.3, -999.0, 9.27382, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.06, 67.35, -999.0, 6.35689, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.43, 65.32, -999.0, 7.70472, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.59, 63.99, -999.0, 8.10705, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.72, 62.86, -999.0, 6.63853, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 25.07, 61.38, -999.0, 6.79946, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 25.33, 62.3, -999.0, 5.89421, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.91, 61.12, -999.0, 4.78779, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 25.11, 60.54, -999.0, 5.53211, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 25.29, 59.75, -999.0, 2.53471, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 25.51, 58.93, -999.0, 4.94872, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 25.34, 59.82, -999.0, 7.46331, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 25.33, 60.03, -999.0, 8.71055, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.76, 61.09, -999.0, 10.1187, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.64, 61.35, -999.0, 9.81697, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.77, 64.61, -999.0, 4.24463, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.5, 63.0, -999.0, 6.90005, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 24.04, 64.02, -999.0, 9.45487, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 23.83, 64.84, -999.0, 6.9604, ESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 23.39, 64.65, -999.0, 12.7741, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 23.13, 66.67, -999.0, 9.85721, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 22.94, 68.14, -999.0, 6.45748, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 22.66, 67.14, -999.0, 7.66448, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 22.33, 67.94, -999.0, 4.88837, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 21.95, 69.41, -999.0, 5.69304, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 21.57, 71.41, -999.0, 3.98312, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 21.2, 73.38, -999.0, 3.4802, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 20.8, 76.01, -999.0, 4.02335, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 20.42, 77.21, -999.0, 3.4802, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 20.11, 78.28, -999.0, 1.56911, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 19.84, 80.02, -999.0, 4.18428, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 19.66, 80.75, -999.0, 2.73588, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 19.47, 81.62, -999.0, 4.38545, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 19.36, 82.36, -999.0, 7.8053, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 19.24, 83.24, -999.0, 6.33678, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 19.07, 84.24, -999.0, 4.4458, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 18.96, 84.84, -999.0, 6.83969, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 18.84, 85.3, -999.0, 5.63269, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 18.71, 85.85, -999.0, 8.20763, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 18.51, 86.61, -999.0, 6.45748, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 18.36, 86.93, -999.0, 7.24203, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 18.23, 87.65, -999.0, 8.36857, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 18.12, 88.09, -999.0, 7.50355, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 17.99, 88.51, -999.0, 7.10121, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 17.84, 88.88, -999.0, 7.8053, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 17.69, 89.17, -999.0, 8.10705, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 17.52, 89.38, -999.0, 9.07265, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 17.51, 88.87, -999.0, 6.13561, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 17.39, 88.96, -999.0, 8.50939, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 17.23, 89.08, -999.0, 6.13561, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 17.08, 89.3, -999.0, 6.53794, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 16.98, 89.44, -999.0, 6.49771, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 16.87, 89.41, -999.0, 7.24203, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 16.82, 89.65, -999.0, 9.15312, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 16.72, 89.81, -999.0, 9.81697, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 16.65, 90.1, -999.0, 6.63853, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 16.52, 90.48, -999.0, 6.15573, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 16.38, 90.9, -999.0, 7.64436, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367636400000, 16.36, 90.96, -999.0, 5.02919, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.35, 90.78, -999.0, 5.99479, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.34, 90.82, -999.0, 5.08954, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.33, 90.55, -999.0, 6.05514, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.27, 90.51, -999.0, 4.98895, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.22, 90.52, -999.0, 5.95456, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.16, 90.53, -999.0, 4.0837, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.14, 90.48, -999.0, 3.98312, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.04, 90.4, -999.0, 2.51459, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.95, 90.47, -999.0, 2.51459, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.84, 90.9, -999.0, 1.16677, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.76, 91.36, -999.0, 2.57494, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.68, 91.63, -999.0, 3.13821, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.66, 91.49, -999.0, 1.22712, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.6, 91.38, -999.0, 1.77027, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.54, 91.48, -999.0, 0.905254, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.46, 92.18, -999.0, 3.1181, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.38, 92.54, -999.0, 3.8423, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.27, 92.49, -999.0, 4.24463, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.18, 92.6, -999.0, 2.37378, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.07, 92.75, -999.0, 3.07786, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.04, 93.25, -999.0, 4.6872, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.09, 93.66, -999.0, 6.45748, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.17, 93.66, -999.0, 4.78779, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.24, 93.68, -999.0, 4.18428, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.22, 93.65, -999.0, 6.65864, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.15, 93.61, -999.0, 4.6872, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.01, 93.88, -999.0, 5.63269, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.91, 94.11, -999.0, 3.33938, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.8, 94.15, -999.0, 6.63853, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.69, 94.1, -999.0, 4.04347, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.59, 94.35, -999.0, 4.12393, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.54, 94.43, -999.0, 4.04347, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.41, 94.22, -999.0, 1.56911, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.39, 94.41, -999.0, 3.68137, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.35, 94.94, -999.0, 4.74755, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.37, 95.22, -999.0, 5.49187, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.39, 95.29, -999.0, 5.14989, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.41, 95.21, -999.0, 3.98312, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.38, 95.05, -999.0, 5.19012, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.41, 95.21, -999.0, 6.05514, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.42, 95.09, -999.0, 4.82802, SUDOESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.42, 94.96, -999.0, 3.82218, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.37, 94.9, -999.0, 3.03763, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.27, 94.81, -999.0, 4.74755, SUDOESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.19, 94.9, -999.0, 5.29071, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.18, 95.06, -999.0, 4.52627, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.15, 94.95, -999.0, 4.04347, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.2, 94.94, -999.0, 4.6872, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.17, 94.83, -999.0, 2.63529, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.26, 94.96, -999.0, 4.28487, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.49, 95.0, -999.0, 4.6872, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.71, 94.45, -999.0, 7.06098, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.91, 94.09, -999.0, 1.60934, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.31, 93.21, -999.0, 5.53211, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.8, 91.84, -999.0, 4.82802, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.22, 90.5, -999.0, 8.71055, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.71, 89.42, -999.0, 8.71055, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 17.27, 87.63, -999.0, 11.5269, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 17.6, 85.11, -999.0, 12.0902, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 18.15, 85.04, -999.0, 5.23035, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 18.46, 82.51, -999.0, 8.6502, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 18.77, 82.38, -999.0, 8.56974, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 18.88, 81.11, -999.0, 8.67032, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 19.26, 80.43, -999.0, 6.90005, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.15, 77.18, -999.0, 9.21347, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 19.71, 76.35, -999.0, 11.0843, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.25, 78.28, -999.0, 7.40296, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.07, 75.49, -999.0, 9.45487, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.59, 73.92, -999.0, 9.65604, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.3, 73.48, -999.0, 10.682, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.83, 71.11, -999.0, 12.1304, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.27, 69.93, -999.0, 10.0584, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.15, 68.16, -999.0, 10.4607, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.47, 67.56, -999.0, 9.87732, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.93, 66.84, -999.0, 9.41464, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.71, 66.34, -999.0, 12.0701, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.86, 63.57, -999.0, 12.573, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.1, 63.46, -999.0, 8.06682, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.99, 63.3, -999.0, 8.87149, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.17, 63.03, -999.0, 11.2855, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.13, 61.43, -999.0, 13.5386, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.43, 63.99, -999.0, 9.45487, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.35, 65.17, -999.0, 6.85981, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.53, 62.06, -999.0, 13.4782, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.38, 61.44, -999.0, 10.5211, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.65, 61.3, -999.0, 10.3601, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.74, 62.09, -999.0, 8.7709, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.77, 60.12, -999.0, 8.95195, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.89, 62.02, -999.0, 9.3744, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.9, 60.92, -999.0, 8.34845, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.96, 57.87, -999.0, 8.67032, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.05, 60.64, -999.0, 6.90005, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.99, 58.27, -999.0, 7.64436, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.2, 58.34, -999.0, 9.91756, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.24, 56.25, -999.0, 13.6995, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.23, 56.28, -999.0, 7.76507, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.39, 57.17, -999.0, 8.67032, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.5, 57.68, -999.0, 7.16156, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.59, 56.8, -999.0, 6.85981, ESTE SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.51, 54.68, -999.0, 6.65864, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.64, 56.22, -999.0, 3.01751, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 23.55, 54.68, -999.0, 6.25631, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.99, 56.68, -999.0, 6.79946, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.55, 57.63, -999.0, 6.73911, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.31, 58.26, -999.0, 6.9604, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 22.03, 57.82, -999.0, 6.83969, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.78, 60.23, -999.0, 4.3251, SUDESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.48, 62.6, -999.0, 3.07786, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 21.27, 63.42, -999.0, 2.51459, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.93, 64.85, -999.0, 1.50876, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.5, 67.02, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 20.08, 68.9, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 19.58, 70.51, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 19.0, 74.77, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 18.37, 76.29, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 17.94, 78.24, -999.0, 1.22712, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 17.48, 80.02, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 17.2, 81.63, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.9, 82.51, -999.0, 0.563269, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.56, 83.84, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 16.39, 84.76, -999.0, 0.0, SUDESTE SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.88, 84.39, -999.0, 2.83646, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.53, 86.43, -999.0, 0.925371, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.41, 87.46, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.25, 87.43, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 15.09, 88.58, -999.0, 0.422452, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.98, 88.43, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.8, 89.18, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.65, 89.37, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.47, 89.69, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.43, 89.73, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.42, 90.18, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.42, 90.7, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 14.16, 89.75, -999.0, 1.97144, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.98, 90.45, -999.0, 0.0201168, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.86, 90.81, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.73, 90.68, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.64, 90.88, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.64, 91.29, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.49, 91.58, -999.0, 0.160934, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.32, 91.54, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.15, 91.34, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 13.06, 91.34, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367722800000, 12.95, 91.67, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.82, 92.18, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.62, 92.02, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.44, 92.26, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.35, 91.91, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.18, 92.08, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.14, 92.38, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.12, 92.31, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.01, 92.43, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.99, 92.58, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 12.0, 92.78, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.89, 92.66, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.78, 92.68, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.69, 92.72, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.64, 92.96, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.57, 93.05, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.59, 93.27, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.55, 93.35, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.61, 93.54, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.8, 93.7, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.69, 93.75, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.92, 94.26, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.83, 94.13, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.37, 93.62, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.24, 93.7, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.32, 93.97, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.42, 94.38, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.34, 94.32, -999.0, 0.0, SUR, Prov. Chaco
Argentina, Chaco, Chaco, 1367809200000, 11.27, 94.24, -999.0, 0.0, SUR, Prov. Chaco
